index,ts_code,symbol,name,area,industry,fullname,market,exchange,list_date,is_hs
254,000726.SZ,000726,鲁泰A,山东,纺织,鲁泰纺织股份有限公司,主板,SZSE,20001225,N
255,000727.SZ,000727,冠捷科技,江苏,元器件,冠捷电子科技股份有限公司,主板,SZSE,19970520,S
256,000728.SZ,000728,国元证券,安徽,证券,国元证券股份有限公司,主板,SZSE,19970616,S
257,000729.SZ,000729,燕京啤酒,北京,啤酒,北京燕京啤酒股份有限公司,主板,SZSE,19970716,S
258,000731.SZ,000731,四川美丰,四川,农药化肥,四川美丰化工股份有限公司,主板,SZSE,19970617,S
259,000732.SZ,000732,ST泰禾,福建,区域地产,泰禾集团股份有限公司,主板,SZSE,19970704,N
260,000733.SZ,000733,振华科技,贵州,元器件,中国振华(集团)科技股份有限公司,主板,SZSE,19970703,S
261,000735.SZ,000735,罗牛山,海南,农业综合,罗牛山股份有限公司,主板,SZSE,19970611,S
262,000736.SZ,000736,中交地产,重庆,全国地产,中交地产股份有限公司,主板,SZSE,19970425,S
263,000737.SZ,000737,北方铜业,山西,铜,北方铜业股份有限公司,主板,SZSE,19970428,S
264,000738.SZ,000738,航发控制,江苏,航空,中国航发动力控制股份有限公司,主板,SZSE,19970626,S
265,000739.SZ,000739,普洛药业,浙江,化学制药,普洛药业股份有限公司,主板,SZSE,19970509,S
266,000750.SZ,000750,国海证券,广西,证券,国海证券股份有限公司,主板,SZSE,19970709,S
267,000751.SZ,000751,锌业股份,辽宁,铅锌,葫芦岛锌业股份有限公司,主板,SZSE,19970626,N
268,000752.SZ,000752,*ST西发,西藏,啤酒,西藏发展股份有限公司,主板,SZSE,19970625,N
269,000753.SZ,000753,漳州发展,福建,汽车服务,福建漳州发展股份有限公司,主板,SZSE,19970626,N
270,000755.SZ,000755,山西路桥,山西,路桥,山西路桥股份有限公司,主板,SZSE,19970627,S
271,000756.SZ,000756,新华制药,山东,化学制药,山东新华制药股份有限公司,主板,SZSE,19970806,S
272,000757.SZ,000757,浩物股份,四川,汽车服务,四川浩物机电股份有限公司,主板,SZSE,19970627,N
273,000758.SZ,000758,中色股份,北京,铅锌,中国有色金属建设股份有限公司,主板,SZSE,19970416,S
274,000759.SZ,000759,中百集团,湖北,超市连锁,中百控股集团股份有限公司,主板,SZSE,19970519,N
275,000761.SZ,000761,本钢板材,辽宁,普钢,本钢板材股份有限公司,主板,SZSE,19980115,S
276,000762.SZ,000762,西藏矿业,西藏,小金属,西藏矿业发展股份有限公司,主板,SZSE,19970708,S
277,000766.SZ,000766,通化金马,吉林,化学制药,通化金马药业集团股份有限公司,主板,SZSE,19970430,S
278,000767.SZ,000767,晋控电力,山西,火力发电,晋能控股山西电力股份有限公司,主板,SZSE,19970609,S
279,000768.SZ,000768,中航西飞,陕西,航空,中航西安飞机工业集团股份有限公司,主板,SZSE,19970626,S
280,000776.SZ,000776,广发证券,广东,证券,广发证券股份有限公司,主板,SZSE,19970611,S
281,000777.SZ,000777,中核科技,江苏,机械基件,中核苏阀科技实业股份有限公司,主板,SZSE,19970710,N
282,000778.SZ,000778,新兴铸管,河北,钢加工,新兴铸管股份有限公司,主板,SZSE,19970606,S
283,000779.SZ,000779,甘咨询,甘肃,建筑工程,甘肃工程咨询集团股份有限公司,主板,SZSE,19970528,N
284,000782.SZ,000782,美达股份,广东,化纤,广东新会美达锦纶股份有限公司,主板,SZSE,19970619,N
285,000783.SZ,000783,长江证券,湖北,证券,长江证券股份有限公司,主板,SZSE,19970731,S
286,000785.SZ,000785,居然之家,湖北,百货,居然之家新零售集团股份有限公司,主板,SZSE,19970711,S
287,000786.SZ,000786,北新建材,北京,其他建材,北新集团建材股份有限公司,主板,SZSE,19970606,S
288,000788.SZ,000788,北大医药,重庆,化学制药,北大医药股份有限公司,主板,SZSE,19970616,N
289,000789.SZ,000789,万年青,江西,水泥,江西万年青水泥股份有限公司,主板,SZSE,19970923,S
290,000790.SZ,000790,华神科技,四川,中成药,成都华神科技集团股份有限公司,主板,SZSE,19980327,N
291,000791.SZ,000791,甘肃能源,甘肃,水力发电,甘肃电投能源发展股份有限公司,主板,SZSE,19971014,S
292,000792.SZ,000792,盐湖股份,青海,农药化肥,青海盐湖工业股份有限公司,主板,SZSE,19970904,S
293,000793.SZ,000793,华闻集团,海南,出版业,华闻传媒投资集团股份有限公司,主板,SZSE,19970729,S
294,000795.SZ,000795,英洛华,浙江,矿物制品,英洛华科技股份有限公司,主板,SZSE,19970808,S
295,000796.SZ,000796,*ST凯撒,海南,旅游服务,凯撒同盛发展股份有限公司,主板,SZSE,19970703,N
296,000797.SZ,000797,中国武夷,福建,全国地产,中国武夷实业股份有限公司,主板,SZSE,19970715,S
297,000798.SZ,000798,中水渔业,北京,渔业,中水集团远洋股份有限公司,主板,SZSE,19980212,N
298,000799.SZ,000799,酒鬼酒,湖南,白酒,酒鬼酒股份有限公司,主板,SZSE,19970718,S
299,000800.SZ,000800,一汽解放,吉林,汽车整车,一汽解放集团股份有限公司,主板,SZSE,19970618,S
300,000801.SZ,000801,四川九洲,四川,家用电器,四川九洲电器股份有限公司,主板,SZSE,19980506,S
301,000802.SZ,000802,北京文化,北京,影视音像,北京京西文化旅游股份有限公司,主板,SZSE,19980108,N
302,000803.SZ,000803,山高环能,四川,环境保护,山高环能集团股份有限公司,主板,SZSE,19980303,N
303,000807.SZ,000807,云铝股份,云南,铝,云南铝业股份有限公司,主板,SZSE,19980408,S
304,000809.SZ,000809,铁岭新城,辽宁,区域地产,铁岭新城投资控股(集团)股份有限公司,主板,SZSE,19980616,N
305,000810.SZ,000810,创维数字,四川,家用电器,创维数字股份有限公司,主板,SZSE,19980602,S
306,000811.SZ,000811,冰轮环境,山东,工程机械,冰轮环境技术股份有限公司,主板,SZSE,19980528,S
307,000812.SZ,000812,陕西金叶,陕西,广告包装,陕西金叶科教集团股份有限公司,主板,SZSE,19980623,N
308,000813.SZ,000813,德展健康,新疆,化学制药,德展大健康股份有限公司,主板,SZSE,19980519,S
309,000815.SZ,000815,美利云,宁夏,造纸,中冶美利云产业投资股份有限公司,主板,SZSE,19980609,S
310,000816.SZ,000816,智慧农业,江苏,农用机械,江苏农华智慧农业科技股份有限公司,主板,SZSE,19970818,S
311,000818.SZ,000818,航锦科技,辽宁,化工原料,航锦科技股份有限公司,主板,SZSE,19971017,S
312,000819.SZ,000819,岳阳兴长,湖南,石油加工,岳阳兴长石化股份有限公司,主板,SZSE,19970625,S
313,000820.SZ,000820,神雾节能,江西,环境保护,神雾节能股份有限公司,主板,SZSE,19980630,N
314,000821.SZ,000821,京山轻机,湖北,电气设备,湖北京山轻工机械股份有限公司,主板,SZSE,19980626,S
315,000822.SZ,000822,山东海化,山东,化工原料,山东海化股份有限公司,主板,SZSE,19980703,S
316,000823.SZ,000823,超声电子,广东,元器件,广东汕头超声电子股份有限公司,主板,SZSE,19971008,S
317,000825.SZ,000825,太钢不锈,山西,特种钢,山西太钢不锈钢股份有限公司,主板,SZSE,19981021,S
318,000826.SZ,000826,启迪环境,湖北,环境保护,启迪环境科技发展股份有限公司,主板,SZSE,19980225,S
319,000828.SZ,000828,东莞控股,广东,路桥,东莞发展控股股份有限公司,主板,SZSE,19970617,S
320,000829.SZ,000829,天音控股,江西,其他商业,天音通信控股股份有限公司,主板,SZSE,19971202,S
321,000830.SZ,000830,鲁西化工,山东,农药化肥,鲁西化工集团股份有限公司,主板,SZSE,19980807,S
322,000831.SZ,000831,中国稀土,江西,小金属,中国稀土集团资源科技股份有限公司,主板,SZSE,19980911,S
323,000833.SZ,000833,粤桂股份,广西,食品,广西粤桂广业控股股份有限公司,主板,SZSE,19981111,N
324,000836.SZ,000836,富通信息,天津,通信设备,天津富通信息科技股份有限公司,主板,SZSE,19970929,N
325,000837.SZ,000837,秦川机床,陕西,机床制造,秦川机床工具集团股份公司,主板,SZSE,19980928,S
326,000838.SZ,000838,财信发展,重庆,区域地产,财信地产发展集团股份有限公司,主板,SZSE,19970626,S
327,000839.SZ,000839,ST国安,北京,综合类,中信国安信息产业股份有限公司,主板,SZSE,19971031,N
328,000848.SZ,000848,承德露露,河北,软饮料,承德露露股份公司,主板,SZSE,19971113,S
329,000850.SZ,000850,华茂股份,安徽,纺织,安徽华茂纺织股份有限公司,主板,SZSE,19981007,N
330,000851.SZ,000851,高鸿股份,贵州,通信设备,大唐高鸿网络股份有限公司,主板,SZSE,19980609,S
331,000852.SZ,000852,石化机械,湖北,化工机械,中石化石油机械股份有限公司,主板,SZSE,19981126,S
332,000856.SZ,000856,冀东装备,河北,专用机械,唐山冀东装备工程股份有限公司,主板,SZSE,19980813,N
333,000858.SZ,000858,五粮液,四川,白酒,宜宾五粮液股份有限公司,主板,SZSE,19980427,S
334,000859.SZ,000859,国风新材,安徽,塑料,安徽国风新材料股份有限公司,主板,SZSE,19981119,S
335,000860.SZ,000860,顺鑫农业,北京,白酒,北京顺鑫农业股份有限公司,主板,SZSE,19981104,S
336,000861.SZ,000861,海印股份,广东,其他商业,广东海印集团股份有限公司,主板,SZSE,19981028,S
337,000862.SZ,000862,银星能源,宁夏,新型电力,宁夏银星能源股份有限公司,主板,SZSE,19980915,N
338,000863.SZ,000863,三湘印象,上海,区域地产,三湘印象股份有限公司,主板,SZSE,19970925,S
339,000868.SZ,000868,安凯客车,安徽,汽车整车,安徽安凯汽车股份有限公司,主板,SZSE,19970725,N
340,000869.SZ,000869,张裕A,山东,红黄酒,烟台张裕葡萄酿酒股份有限公司,主板,SZSE,20001026,S
341,000875.SZ,000875,吉电股份,吉林,火力发电,吉林电力股份有限公司,主板,SZSE,20020926,S
342,000876.SZ,000876,新希望,四川,饲料,新希望六和股份有限公司,主板,SZSE,19980311,S
343,000877.SZ,000877,天山股份,新疆,水泥,新疆天山水泥股份有限公司,主板,SZSE,19990107,S
344,000878.SZ,000878,云南铜业,云南,铜,云南铜业股份有限公司,主板,SZSE,19980602,S
345,000880.SZ,000880,潍柴重机,山东,专用机械,潍柴重机股份有限公司,主板,SZSE,19980402,N
346,000881.SZ,000881,中广核技,辽宁,综合类,中广核核技术发展股份有限公司,主板,SZSE,19980902,S
347,000882.SZ,000882,华联股份,北京,其他商业,北京华联商厦股份有限公司,主板,SZSE,19980616,N
348,000883.SZ,000883,湖北能源,湖北,火力发电,湖北能源集团股份有限公司,主板,SZSE,19980519,S
349,000885.SZ,000885,城发环境,河南,环境保护,城发环境股份有限公司,主板,SZSE,19990319,S
350,000886.SZ,000886,海南高速,海南,区域地产,海南高速公路股份有限公司,主板,SZSE,19980123,S
351,000887.SZ,000887,中鼎股份,安徽,汽车配件,安徽中鼎密封件股份有限公司,主板,SZSE,19981203,S
352,000888.SZ,000888,峨眉山A,四川,旅游景点,峨眉山旅游股份有限公司,主板,SZSE,19971021,N
353,000889.SZ,000889,ST中嘉,河北,通信设备,中嘉博创信息技术股份有限公司,主板,SZSE,19971218,N
354,000890.SZ,000890,法尔胜,江苏,环境保护,江苏法尔胜股份有限公司,主板,SZSE,19990119,N
355,000892.SZ,000892,欢瑞世纪,重庆,影视音像,欢瑞世纪联合股份有限公司,主板,SZSE,19990115,N
356,000893.SZ,000893,亚钾国际,广东,农药化肥,亚钾国际投资(广州)股份有限公司,主板,SZSE,19981224,S
357,000895.SZ,000895,双汇发展,河南,食品,河南双汇投资发展股份有限公司,主板,SZSE,19981210,S
358,000897.SZ,000897,津滨发展,天津,区域地产,天津津滨发展股份有限公司,主板,SZSE,19990422,N
359,000898.SZ,000898,鞍钢股份,辽宁,普钢,鞍钢股份有限公司,主板,SZSE,19971225,S
360,000899.SZ,000899,赣能股份,江西,火力发电,江西赣能股份有限公司,主板,SZSE,19971126,S
361,000900.SZ,000900,现代投资,湖南,路桥,现代投资股份有限公司,主板,SZSE,19990128,S
362,000901.SZ,000901,航天科技,黑龙江,汽车配件,航天科技控股集团股份有限公司,主板,SZSE,19990401,S
363,000902.SZ,000902,新洋丰,湖北,农药化肥,新洋丰农业科技股份有限公司,主板,SZSE,19990408,S
364,000903.SZ,000903,云内动力,云南,汽车配件,昆明云内动力股份有限公司,主板,SZSE,19990415,N
365,000905.SZ,000905,厦门港务,福建,港口,厦门港务发展股份有限公司,主板,SZSE,19990429,S
366,000906.SZ,000906,浙商中拓,浙江,仓储物流,浙商中拓集团股份有限公司,主板,SZSE,19990707,S
367,000908.SZ,000908,景峰医药,湖南,化学制药,湖南景峰医药股份有限公司,主板,SZSE,19990203,N
368,000909.SZ,000909,ST数源,浙江,综合类,数源科技股份有限公司,主板,SZSE,19990507,N
369,000910.SZ,000910,大亚圣象,江苏,家居用品,大亚圣象家居股份有限公司,主板,SZSE,19990630,N
370,000911.SZ,000911,南宁糖业,广西,食品,南宁糖业股份有限公司,主板,SZSE,19990527,N
371,000912.SZ,000912,泸天化,四川,农药化肥,四川泸天化股份有限公司,主板,SZSE,19990603,S
372,000913.SZ,000913,钱江摩托,浙江,摩托车,浙江钱江摩托股份有限公司,主板,SZSE,19990514,S
373,000915.SZ,000915,华特达因,山东,化学制药,山东华特达因健康股份有限公司,主板,SZSE,19990609,S
374,000917.SZ,000917,电广传媒,湖南,影视音像,湖南电广传媒股份有限公司,主板,SZSE,19990325,S
375,000918.SZ,000918,*ST嘉凯,浙江,全国地产,嘉凯城集团股份有限公司,主板,SZSE,19990720,N
376,000919.SZ,000919,金陵药业,江苏,化学制药,金陵药业股份有限公司,主板,SZSE,19991118,N
377,000920.SZ,000920,沃顿科技,贵州,环境保护,沃顿科技股份有限公司,主板,SZSE,19990616,N
378,000921.SZ,000921,海信家电,广东,家用电器,海信家电集团股份有限公司,主板,SZSE,19990713,S
379,000922.SZ,000922,佳电股份,黑龙江,电气设备,哈尔滨电气集团佳木斯电机股份有限公司,主板,SZSE,19990618,S
380,000923.SZ,000923,河钢资源,河北,普钢,河钢资源股份有限公司,主板,SZSE,19990714,S
381,000925.SZ,000925,众合科技,浙江,运输设备,浙江众合科技股份有限公司,主板,SZSE,19990611,N
382,000926.SZ,000926,福星股份,湖北,区域地产,湖北福星科技股份有限公司,主板,SZSE,19990618,N
383,000927.SZ,000927,中国铁物,天津,仓储物流,中国铁路物资股份有限公司,主板,SZSE,19990727,S
384,000928.SZ,000928,中钢国际,吉林,建筑工程,中钢国际工程技术股份有限公司,主板,SZSE,19990312,S
385,000929.SZ,000929,兰州黄河,甘肃,啤酒,兰州黄河企业股份有限公司,主板,SZSE,19990623,N
386,000930.SZ,000930,中粮科技,安徽,农业综合,中粮生物科技股份有限公司,主板,SZSE,19990712,S
387,000931.SZ,000931,中关村,北京,化学制药,北京中关村科技发展(控股)股份有限公司,主板,SZSE,19990712,N
388,000932.SZ,000932,华菱钢铁,湖南,普钢,湖南华菱钢铁股份有限公司,主板,SZSE,19990803,S
389,000933.SZ,000933,神火股份,河南,铝,河南神火煤电股份有限公司,主板,SZSE,19990831,S
390,000935.SZ,000935,四川双马,四川,水泥,四川和谐双马股份有限公司,主板,SZSE,19990824,S
391,000936.SZ,000936,华西股份,江苏,化纤,江苏华西村股份有限公司,主板,SZSE,19990810,S
392,000937.SZ,000937,冀中能源,河北,煤炭开采,冀中能源股份有限公司,主板,SZSE,19990909,S
393,000938.SZ,000938,紫光股份,北京,软件服务,紫光股份有限公司,主板,SZSE,19991104,S
394,000948.SZ,000948,南天信息,云南,软件服务,云南南天电子信息产业股份有限公司,主板,SZSE,19991014,S
395,000949.SZ,000949,新乡化纤,河南,化纤,新乡化纤股份有限公司,主板,SZSE,19991021,S
396,000950.SZ,000950,重药控股,重庆,医药商业,重药控股股份有限公司,主板,SZSE,19990916,S
397,000951.SZ,000951,中国重汽,山东,汽车整车,中国重汽集团济南卡车股份有限公司,主板,SZSE,19991125,S
398,000952.SZ,000952,广济药业,湖北,化学制药,湖北广济药业股份有限公司,主板,SZSE,19991112,N
399,000953.SZ,000953,河化股份,广西,化学制药,广西河池化工股份有限公司,主板,SZSE,19991202,N
400,000955.SZ,000955,欣龙控股,海南,纺织,欣龙控股(集团)股份有限公司,主板,SZSE,19991209,N
401,000957.SZ,000957,中通客车,山东,汽车整车,中通客车股份有限公司,主板,SZSE,20000113,S
